symbol,status,display_label,signal,previous_signal,signal_date,sector,industry,trend,momentum,optionable,reason
MCI,UNCHANGED,UNCHANGED,,,,Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
MCK,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 05, 2026",Health Care,Medical Distribution,UPTREND,MOVING DOWN,,No active BUY transition
MCO,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 27, 2026",Financials,Financial Data & Stock Exchanges,NEUTRAL,MOVING DOWN,,No active BUY transition
MCRI,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 01, 2026",Discretionary,Resorts & Casinos,NEUTRAL,MOVING UP,,No active BUY transition
MCS,LEADER,🚀 LEADER,BUY,BUY,"Jul 24, 2026",Communication,Entertainment,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MCY,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 16, 2026",Financials,Insurance - Property & Casualty,NEUTRAL,MOVING DOWN,,No active BUY transition
MD,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 20, 2026",Health Care,Medical Care Facilities,UPTREND,MOVING DOWN,,No active BUY transition
MDB,LEADER,🚀 LEADER,BUY,BUY,"Aug 04, 2026",Technology,Software - Infrastructure,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MDGL,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 24, 2026",Health Care,Biotechnology,DOWNTREND,MOVING DOWN,,No active BUY transition
MDLZ,LEADER,🚀 LEADER,BUY,BUY,"Jul 27, 2026",Staples,Confectioners,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MDRR,REMOVED,❌ REMOVED,,BUY,"Aug 06, 2026",Real Estate,Real Estate Services,,,,Prior BUY is missing or no longer rated BUY
MDU,UNCHANGED,UNCHANGED,,SELL,"Jul 02, 2026",Utilities,Utilities - Regulated Gas,,,,Previously inactive symbol is absent
MDV,REMOVED,❌ REMOVED,,BUY,"Aug 11, 2026",Real Estate,REIT - Industrial,,,,Prior BUY is missing or no longer rated BUY
MEC,UNCHANGED,UNCHANGED,,,,Industrials,Metal Fabrication,,,,Previously inactive symbol is absent
MED,REMOVED,❌ REMOVED,,BUY,"Aug 05, 2026",Discretionary,Personal Services,,,,Prior BUY is missing or no longer rated BUY
MEDP,REMOVED,❌ REMOVED,SELL,BUY,"Aug 17, 2026",Health Care,Diagnostics & Research,UPTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
MEGI,UNCHANGED,UNCHANGED,,SELL,"Jul 24, 2026",Financials,Closed-End Fund - Equity,,,,Previously inactive symbol is absent
MEI,UNCHANGED,UNCHANGED,,SELL,"Jul 10, 2026",Technology,Electronic Components,,,,Previously inactive symbol is absent
MELI,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Discretionary,Internet Retail,UPTREND,MOVING DOWN,,No active BUY transition
MEOH,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Materials,Chemicals,UPTREND,MOVING DOWN,,No active BUY transition
MESO,REMOVED,❌ REMOVED,,BUY,"Aug 12, 2026",Health Care,Biotechnology,,,,Prior BUY is missing or no longer rated BUY
MET,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 05, 2026",Financials,Insurance - Life,UPTREND,MOVING DOWN,,No active BUY transition
META,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 24, 2026",Communication,Internet Content & Information,DOWNTREND,MOVING DOWN,,No active BUY transition
MFC,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Financials,Insurance - Life,UPTREND,MOVING DOWN,,No active BUY transition
MFG,REMOVED,❌ REMOVED,,BUY,"Aug 10, 2026",Financials,Banks - Regional,,,,Prior BUY is missing or no longer rated BUY
MFIN,REMOVED,❌ REMOVED,,BUY,"Aug 04, 2026",Financials,Credit Services,,,,Prior BUY is missing or no longer rated BUY
MG,REMOVED,❌ REMOVED,,BUY,"Aug 12, 2026",Industrials,Security & Protection Services,,,,Prior BUY is missing or no longer rated BUY
MGA,LEADER,🚀 LEADER,BUY,BUY,"Jul 17, 2026",Discretionary,Auto Parts,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MGEE,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 30, 2026",Utilities,Utilities - Regulated Electric,UPTREND,MOVING DOWN,,No active BUY transition
MGNI,REMOVED,❌ REMOVED,,BUY,"Aug 05, 2026",Communication,Advertising Agencies,,,,Prior BUY is missing or no longer rated BUY
MGPI,UNCHANGED,UNCHANGED,,SELL,"Aug 04, 2026",Staples,Beverages - Wineries & Distilleries,,,,Previously inactive symbol is absent
MGRC,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Industrials,Rental & Leasing Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MGTX,REMOVED,❌ REMOVED,,BUY,"Aug 07, 2026",Health Care,Biotechnology,,,,Prior BUY is missing or no longer rated BUY
MGY,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Energy,Oil & Gas E&P,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MGYR,REMOVED,❌ REMOVED,,BUY,"Jul 27, 2026",Financials,Banks - Regional,,,,Prior BUY is missing or no longer rated BUY
MH,UNCHANGED,UNCHANGED,,,,Staples,Education & Training Services,,,,Previously inactive symbol is absent
MHD,UNCHANGED,UNCHANGED,,SELL,"Jul 21, 2026",Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
MHK,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Discretionary,Furnishings Fixtures & Appliances,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MHO,LEADER,🚀 LEADER,BUY,BUY,"Aug 12, 2026",Discretionary,Residential Construction,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MIAX,UNCHANGED,UNCHANGED,,,,Financials,Capital Markets,UPTREND,,,No active BUY transition
MIDD,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 08, 2026",Industrials,Specialty Industrial Machinery,DOWNTREND,MOVING DOWN,,No active BUY transition
MIR,UNCHANGED,UNCHANGED,,SELL,"Jul 02, 2026",Industrials,Specialty Industrial Machinery,,,,Previously inactive symbol is absent
MIRM,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 07, 2026",Health Care,Biotechnology,DOWNTREND,MOVING UP,,No active BUY transition
MITK,REMOVED,❌ REMOVED,,BUY,"Aug 12, 2026",Technology,Software - Application,,,,Prior BUY is missing or no longer rated BUY
MIY,REMOVED,❌ REMOVED,,BUY,"Aug 12, 2026",Financials,Closed-End Fund - Debt,,,,Prior BUY is missing or no longer rated BUY
MKC,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Staples,Packaged Foods,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MKL,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 31, 2026",Financials,Insurance - Property & Casualty,DOWNTREND,MOVING DOWN,,No active BUY transition
MKLY,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
MKSI,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 08, 2026",Technology,Scientific & Technical Instruments,DOWNTREND,MOVING UP,,No active BUY transition
MKTW,UNCHANGED,UNCHANGED,,SELL,"Aug 12, 2026",Financials,Financial Data & Stock Exchanges,,,,Previously inactive symbol is absent
MKTX,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Financials,Capital Markets,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MLAB,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Technology,Scientific & Technical Instruments,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MLI,LEADER,🚀 LEADER,BUY,BUY,"Jul 27, 2026",Industrials,Metal Fabrication,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MLM,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 09, 2026",Materials,Building Materials,DOWNTREND,MOVING DOWN,,No active BUY transition
MLP,UNCHANGED,UNCHANGED,,SELL,"Aug 07, 2026",Real Estate,Real Estate Services,,,,Previously inactive symbol is absent
MLR,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Discretionary,Auto Parts,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MLTX,UNCHANGED,UNCHANGED,,SELL,"Jul 23, 2026",Health Care,Biotechnology,,,,Previously inactive symbol is absent
MLYS,UNCHANGED,UNCHANGED,,,,Health Care,Biotechnology,DOWNTREND,,,No active BUY transition
MMD,UNCHANGED,UNCHANGED,,SELL,"Jul 08, 2026",Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
MMI,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Real Estate,Real Estate Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MMM,LEADER,🚀 LEADER,BUY,BUY,"Jul 22, 2026",Industrials,Conglomerates,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MMS,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Industrials,Specialty Business Services,DOWNTREND,MOVING DOWN,,No active BUY transition
MMSI,LEADER,🚀 LEADER,BUY,BUY,"Jul 30, 2026",Health Care,Medical Instruments & Supplies,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MMU,UNCHANGED,UNCHANGED,,SELL,"Jul 22, 2026",Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
MMYT,LEADER,🚀 LEADER,BUY,BUY,"Aug 04, 2026",Discretionary,Travel Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MNDY,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Technology,Software - Application,UPTREND,MOVING DOWN,,No active BUY transition
MNPR,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 12, 2026",Health Care,Biotechnology,UPTREND,MOVING DOWN,,No active BUY transition
MNR,UNCHANGED,UNCHANGED,,,,Energy,Oil & Gas E&P,,,,Previously inactive symbol is absent
MNRO,UNCHANGED,UNCHANGED,,SELL,"Jul 24, 2026",Discretionary,Auto Parts,,,,Previously inactive symbol is absent
MNSO,UNCHANGED,UNCHANGED,,SELL,"Aug 10, 2026",Discretionary,Specialty Retail,,,,Previously inactive symbol is absent
MNTN,UNCHANGED,UNCHANGED,,,,Technology,Software - Application,,,,Previously inactive symbol is absent
MO,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 10, 2026",Staples,Tobacco,DOWNTREND,MOVING DOWN,,No active BUY transition
MOG/A,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 06, 2026",Industrials,Aerospace & Defense,UPTREND,MOVING UP,,No active BUY transition
MOH,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 17, 2026",Health Care,Healthcare Plans,NEUTRAL,MOVING UP,,No active BUY transition
MORN,LEADER,🚀 LEADER,BUY,BUY,"Jul 15, 2026",Financials,Financial Data & Stock Exchanges,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MOS,REMOVED,❌ REMOVED,,BUY,"Jul 16, 2026",Materials,Agricultural Inputs,,,,Prior BUY is missing or no longer rated BUY
MOVE,UNCHANGED,UNCHANGED,,SELL,"Jun 30, 2026",Technology,Software - Infrastructure,,,,Previously inactive symbol is absent
MP,LEADER,🚀 LEADER,BUY,BUY,"Aug 11, 2026",Materials,Other Industrial Metals & Mining,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MPA,UNCHANGED,UNCHANGED,,SELL,"Jul 20, 2026",Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
MPAA,UNCHANGED,UNCHANGED,,SELL,"Jul 09, 2026",Discretionary,Auto Parts,,,,Previously inactive symbol is absent
MPB,REMOVED,❌ REMOVED,SELL,BUY,"Aug 17, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
MPC,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Energy,Oil & Gas Refining & Marketing,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MPLX,REMOVED,❌ REMOVED,SELL,BUY,"Aug 17, 2026",Energy,Oil & Gas Midstream,UPTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
MPTI,UNCHANGED,UNCHANGED,,,,Technology,Electronic Components,UPTREND,,,No active BUY transition
MPV,REMOVED,❌ REMOVED,,BUY,"Aug 06, 2026",Financials,Closed-End Fund - Debt,,,,Prior BUY is missing or no longer rated BUY
MPWR,LEADER,🚀 LEADER,BUY,BUY,"Aug 11, 2026",Technology,Semiconductors,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MQ,UNCHANGED,UNCHANGED,,,,Technology,Software - Infrastructure,,,,Previously inactive symbol is absent
MQY,UNCHANGED,UNCHANGED,,SELL,"Jul 14, 2026",Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
MRBK,UNCHANGED,UNCHANGED,,SELL,"Aug 03, 2026",Financials,Banks - Regional,,,,Previously inactive symbol is absent
MRCY,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Industrials,Aerospace & Defense,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MRDN,REMOVED,❌ REMOVED,,BUY,"Aug 07, 2026",Discretionary,Gambling,,,,Prior BUY is missing or no longer rated BUY
MRK,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 17, 2026",Health Care,Drug Manufacturers - General,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
MRNA,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Health Care,Biotechnology,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MRP,UNCHANGED,UNCHANGED,,,,Real Estate,REIT - Residential,UPTREND,,,No active BUY transition
MRSH,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jun 29, 2026",Financials,Insurance Brokers,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
MRTN,UNCHANGED,UNCHANGED,,SELL,"Jul 24, 2026",Industrials,Trucking,,,,Previously inactive symbol is absent
MRVL,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Technology,Semiconductors,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MS,LEADER,🚀 LEADER,BUY,BUY,"Aug 13, 2026",Financials,Capital Markets,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MSA,LEADER,🚀 LEADER,BUY,BUY,"Jun 29, 2026",Industrials,Security & Protection Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MSBI,UNCHANGED,UNCHANGED,,,,Financials,Banks - Regional,UPTREND,,,No active BUY transition
MSCI,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 23, 2026",Financials,Financial Data & Stock Exchanges,DOWNTREND,MOVING DOWN,,No active BUY transition
MSDL,UNCHANGED,UNCHANGED,,,,Financials,Asset Management,,,,Previously inactive symbol is absent
MSFT,LEADER,🚀 LEADER,BUY,BUY,"Jul 30, 2026",Technology,Software - Infrastructure,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MSGE,UNCHANGED,UNCHANGED,,,,Communication,Entertainment,UPTREND,,,No active BUY transition
MSGS,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Communication,Entertainment,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MSI,LEADER,🚀 LEADER,BUY,BUY,"Jul 28, 2026",Technology,Communication Equipment,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MSIF,UNCHANGED,UNCHANGED,,,,Financials,Asset Management,,,,Previously inactive symbol is absent
MT,LEADER,🚀 LEADER,BUY,BUY,"Jul 15, 2026",Materials,Steel,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MTB,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 03, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
MTCH,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Communication,Internet Content & Information,NEUTRAL,MOVING DOWN,,No active BUY transition
MTD,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Health Care,Diagnostics & Research,UPTREND,MOVING DOWN,,No active BUY transition
MTDR,LEADER,🚀 LEADER,BUY,BUY,"Aug 13, 2026",Energy,Oil & Gas E&P,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MTG,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Financials,Insurance - Specialty,UPTREND,MOVING DOWN,,No active BUY transition
MTH,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 09, 2026",Discretionary,Residential Construction,NEUTRAL,MOVING UP,,No active BUY transition
MTN,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 23, 2026",Discretionary,Resorts & Casinos,UPTREND,MOVING DOWN,,No active BUY transition
MTRN,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Materials,Other Industrial Metals & Mining,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MTSI,LEADER,🚀 LEADER,BUY,BUY,"Aug 13, 2026",Technology,Semiconductors,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MTUS,REMOVED,❌ REMOVED,,BUY,"Jul 17, 2026",Materials,Steel,,,,Prior BUY is missing or no longer rated BUY
MTW,REMOVED,❌ REMOVED,,BUY,"Jul 22, 2026",Industrials,Farm & Heavy Construction Machinery,,,,Prior BUY is missing or no longer rated BUY
MTX,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Materials,Specialty Chemicals,DOWNTREND,MOVING DOWN,,No active BUY transition
MTZ,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 08, 2026",Industrials,Engineering & Construction,DOWNTREND,MOVING UP,,No active BUY transition
MU,EMERGING,🔥 EMERGING,BUY,,"Aug 17, 2026",Technology,Semiconductors,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
MUA,UNCHANGED,UNCHANGED,,SELL,"Jul 20, 2026",Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
MUC,UNCHANGED,UNCHANGED,,SELL,"Jul 20, 2026",Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
MUFG,UNCHANGED,UNCHANGED,,SELL,"Aug 05, 2026",Financials,Banks - Diversified,,,,Previously inactive symbol is absent
MUJ,REMOVED,❌ REMOVED,,BUY,"Aug 12, 2026",Financials,Closed-End Fund - Debt,,,,Prior BUY is missing or no longer rated BUY
MUR,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Energy,Oil & Gas E&P,DOWNTREND,MOVING DOWN,,No active BUY transition
MUSA,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 29, 2026",Discretionary,Specialty Retail,DOWNTREND,MOVING DOWN,,No active BUY transition
MWA,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 04, 2026",Industrials,Specialty Industrial Machinery,NEUTRAL,MOVING DOWN,,Existing BUY momentum is weakening
MXE,REMOVED,❌ REMOVED,,BUY,"Jul 28, 2026",Financials,Closed-End Fund - Foreign,,,,Prior BUY is missing or no longer rated BUY
MXF,REMOVED,❌ REMOVED,,BUY,"Aug 06, 2026",Financials,Closed-End Fund - Foreign,,,,Prior BUY is missing or no longer rated BUY
MXL,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 10, 2026",Technology,Semiconductors,NEUTRAL,MOVING UP,,No active BUY transition
MYE,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Discretionary,Packaging & Containers,UPTREND,MOVING DOWN,,No active BUY transition
MYFW,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 13, 2026",Financials,Banks - Regional,NEUTRAL,MOVING DOWN,,No active BUY transition
MYI,UNCHANGED,UNCHANGED,,SELL,"Jul 13, 2026",Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
MYRG,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 07, 2026",Industrials,Engineering & Construction,DOWNTREND,MOVING UP,,No active BUY transition
MZTI,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Staples,Packaged Foods,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NAC,UNCHANGED,UNCHANGED,,SELL,"Jul 16, 2026",Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
NAD,UNCHANGED,UNCHANGED,,SELL,"Jul 13, 2026",Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
NAN,UNCHANGED,UNCHANGED,,SELL,"Jul 17, 2026",Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
NATH,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 07, 2026",Discretionary,Restaurants,DOWNTREND,MOVING UP,,No active BUY transition
NATL,UNCHANGED,UNCHANGED,,,,Technology,Software - Application,UPTREND,,,No active BUY transition
NATR,UNCHANGED,UNCHANGED,,SELL,"Jul 16, 2026",Staples,Packaged Foods,,,,Previously inactive symbol is absent
NBB,REMOVED,❌ REMOVED,,BUY,"Aug 14, 2026",Financials,Closed-End Fund - Debt,,,,Prior BUY is missing or no longer rated BUY
NBBK,UNCHANGED,UNCHANGED,,,,Financials,Banks - Regional,,,,Previously inactive symbol is absent
NBH,UNCHANGED,UNCHANGED,,,,Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
NBHC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 24, 2026",Financials,Banks - Regional,NEUTRAL,MOVING UP,,No active BUY transition
NBIX,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 04, 2026",Health Care,Drug Manufacturers - Specialty & Generic,DOWNTREND,MOVING DOWN,,No active BUY transition
NBN,LEADER,🚀 LEADER,BUY,BUY,"Aug 12, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NBTB,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
NBXG,REMOVED,❌ REMOVED,,BUY,"Aug 14, 2026",Financials,Closed-End Fund - Equity,,,,Prior BUY is missing or no longer rated BUY
NCDL,UNCHANGED,UNCHANGED,,,,Financials,Asset Management,,,,Previously inactive symbol is absent
NCLH,UNCHANGED,UNCHANGED,,SELL,"Aug 10, 2026",Discretionary,Travel Services,,,,Previously inactive symbol is absent
NCNO,UNCHANGED,UNCHANGED,,SELL,"Aug 12, 2026",Technology,Software - Application,,,,Previously inactive symbol is absent
NCSM,LEADER,🚀 LEADER,BUY,BUY,"Aug 04, 2026",Energy,Oil & Gas Equipment & Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NCV,REMOVED,❌ REMOVED,,BUY,"Aug 07, 2026",Financials,Closed-End Fund - Debt,,,,Prior BUY is missing or no longer rated BUY
NCZ,REMOVED,❌ REMOVED,,BUY,"Aug 06, 2026",Financials,Closed-End Fund - Debt,,,,Prior BUY is missing or no longer rated BUY
NDAQ,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Financials,Financial Data & Stock Exchanges,UPTREND,MOVING DOWN,,No active BUY transition
NDLS,UNCHANGED,UNCHANGED,,,,Discretionary,Restaurants,,,,Previously inactive symbol is absent
NDMO,UNCHANGED,UNCHANGED,,SELL,"Jul 09, 2026",Financials,Asset Management,,,,Previously inactive symbol is absent
NDSN,LEADER,🚀 LEADER,BUY,BUY,"Jul 27, 2026",Industrials,Specialty Industrial Machinery,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NE,LEADER,🚀 LEADER,BUY,BUY,"Aug 11, 2026",Energy,Oil & Gas Drilling,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NEA,UNCHANGED,UNCHANGED,,SELL,"Jul 13, 2026",Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
